,Name,Sector,Sharpe,Risk
BNTC,Benitec Biopharma Limited,Health Care,0.35724141762162537,0.09097630045301587
BOBE,"Bob Evans Farms, Inc.",Consumer Services,4.04464163030897,0.020725722138727795
BOCH,Bank of Commerce Holdings (CA),Finance,2.04420615862992,0.021483530029258728
BOFI,"BofI Holding, Inc.",Finance,0.7294634429331212,0.02460392806790414
BOJA,"Bojangles&#39;, Inc.",Consumer Services,-0.4782805040600518,0.023070911182871027
BOKF,BOK Financial Corporation,Finance,1.3323132952069687,0.01347521469393234
BOLD,"Audentes Therapeutics, Inc.",Health Care,0.8000253316477931,0.0355959506941354
BOLT,BioLight Life Sciences Ltd.,n/a,0.4174854245605248,0.02413954930248078
BOMN,Boston Omaha Corporation,Finance,2.0217040138101456,0.04579876644229038
BONT,"The Bon-Ton Stores, Inc.",Consumer Services,-0.4375418886387755,0.11016266777499939
BOOM,DMC Global Inc.,Capital Goods,1.1662202011788734,0.031729373959011924
BOSC,B.O.S. Better Online Solutions,Technology,0.0563317366597461,0.0555517428983985
BOTJ,"Bank of the James Financial Group, Inc.",Finance,0.6505759049675159,0.022930430969636175
BOTZ,Global X Robotics & Artificial Intelligence ETF,n/a,4.034913991011006,0.030855274958664244
BPFH,"Boston Private Financial Holdings, Inc.",Finance,1.0010643302786832,0.018108385627244275
BPMC,Blueprint Medicines Corporation,Health Care,2.7065408221489036,0.03497042464935658
BPOP,"Popular, Inc.",Finance,1.7800054377961039,0.013376000195826713
BPTH,"Bio-Path Holdings, Inc.",Health Care,-1.051007261740952,0.047337553490667095
BRCD,"Brocade Communications Systems, Inc.",Technology,1.2523274632243095,0.017383332074535667
BREW,"Craft Brew Alliance, Inc.",Consumer Non-Durables,0.10399088257935142,0.031074458404382086
BRID,Bridgford Foods Corporation,Consumer Non-Durables,0.009199254869332653,0.04392371688278359
BRKL,"Brookline Bancorp, Inc.",Finance,1.1914937294667551,0.01659277621215084
BRKR,Bruker Corporation,Capital Goods,1.5117859179676707,0.01553577571087354
BRKS,"Brooks Automation, Inc.",Technology,3.3508249165305175,0.024482487129084744
BSET,"Bassett Furniture Industries, Incorporated",Consumer Durables,1.826479592856221,0.023664050904316693
BSF,"Bear State Financial, Inc.",Finance,0.5723255393489548,0.017760258560920377
BSFT,"BroadSoft, Inc.",Technology,0.5087920006911311,0.020198214441305
BSPM,"Biostar Pharmaceuticals, Inc.",Health Care,0.08523344590490245,0.13005886544704026
BSQR,BSQUARE Corporation,Miscellaneous,0.24547728115312684,0.03216690488249608
BSRR,Sierra Bancorp,Finance,1.7072067383329241,0.01740260870247871
BSTC,BioSpecifics Technologies Corp,Health Care,0.27786812235121944,0.021097938299750502
BTEC,Principal Healthcare Innovators Index ETF,n/a,0.6608613730378587,0.07393361748871416
BUFF,"Blue Buffalo Pet Products, Inc.",Consumer Non-Durables,0.7571816060254897,0.014129694346560055
BUR,Burcon NutraScience Corp,Consumer Non-Durables,-0.6483476268657663,0.03359586426242296
BUSE,First Busey Corporation,Finance,1.986720753181626,0.01403737834523728
BV,"Bazaarvoice, Inc.",Technology,-0.40578695273568266,0.025660179531827136
BVSN,"BroadVision, Inc.",Technology,-0.18777218618161212,0.03870788286058396
BVXV,BiondVax Pharmaceuticals Ltd.,Health Care,0.871897497918877,0.03373426201607047
BWEN,"Broadwind Energy, Inc.",Capital Goods,-0.27874504303193326,0.03782564918426952
BWFG,"Bankwell Financial Group, Inc.",Finance,2.0131731845222327,0.018395504681161932
BWINA,"Baldwin & Lyons, Inc.",Finance,0.019009027377914753,0.01758547672723069
BWINB,"Baldwin & Lyons, Inc.",Finance,-0.2566755253600223,0.013264580917619333
BWLD,"Buffalo Wild Wings, Inc.",Consumer Services,-0.9617894729246836,0.019177682899848038
BYBK,"Bay Bancorp, Inc.",Finance,2.280430413671911,0.035483927272834774
BYFC,Broadway Financial Corporation,Finance,0.9741430624189787,0.0292754163692416
BZUN,Baozun Inc.,Consumer Services,2.6015761566330102,0.03169980319743979
CA,CA Inc.,Technology,0.26475604225982796,0.014871634076708102
CAAS,"China Automotive Systems, Inc.",Capital Goods,0.14581921573333018,0.027383419433838013
CAC,Camden National Corporation,Finance,1.8788418135369558,0.027734223203750536
CACC,Credit Acceptance Corporation,Finance,1.4603834503389228,0.019881125168616662
CACQ,Caesars Acquisition Company,Consumer Services,1.8013084599769764,0.023592937492817736
CADC,"China Advanced Construction Materials Group, Inc.",Basic Industries,0.5382362196899237,0.047845178977052656
CAFD,8point3 Energy Partners LP,Public Utilities,0.4125471497419953,0.016700466672473314
CAKE,The Cheesecake Factory Incorporated,Consumer Services,-0.6860841101983898,0.01626966055678977
CALA,"Calithera Biosciences, Inc.",Health Care,3.566648441757768,0.06487808922907543
CALD,"Callidus Software, Inc.",Technology,1.4507398268884453,0.02067475029119329
CALI,China Auto Logistics Inc.,Consumer Services,0.22772152320764605,0.08535924600038039
CALL,magicJack VocalTec Ltd,Public Utilities,0.6747612135252768,0.02449030221179724
CALM,"Cal-Maine Foods, Inc.",Consumer Non-Durables,0.2863084974096619,0.0184777315946665
CAMP,CalAmp Corp.,Technology,2.3554094300438884,0.020400621548530062
CAMT,Camtek Ltd.,Capital Goods,2.167174304417661,0.023231296933411843
CAPR,"Capricor Therapeutics, Inc.",Health Care,-0.053134925087316966,0.10747251934983806
CAR,"Avis Budget Group, Inc.",Consumer Services,0.19180244493025703,0.032991028009654755
CARA,"Cara Therapeutics, Inc.",Health Care,0.4492008061507798,0.05788985311400757
CARB,"Carbonite, Inc.",Technology,0.4927804530692789,0.17465425655838052
CARO,Carolina Financial Corporation,Finance,2.4795850152162373,0.01620544121656891
CART,"Carolina Trust BancShares, Inc.",Finance,1.0107849573047483,0.023746573735548757
CARV,"Carver Bancorp, Inc.",Finance,-0.6789573145563003,0.0605646742516565
CARZ,First Trust NASDAQ Global Auto Index Fund,n/a,2.791548890261793,0.024251023866532967
CASC,"Cascadian Therapeutics, Inc.",Health Care,-0.8895022547896388,0.0394764031029697
CASH,"Meta Financial Group, Inc.",Finance,0.9498021292946062,0.03497956825375372
CASI,"CASI Pharmaceuticals, Inc.",Health Care,0.8516499225465234,0.04487661729448469
CASM,"CAS Medical Systems, Inc.",Health Care,-1.0515540903864014,0.03128785835331978
CASS,"Cass Information Systems, Inc",Miscellaneous,0.7360621061612178,0.015211651242724299
CASY,"Caseys General Stores, Inc.",Consumer Durables,-0.3071987221438832,0.011517062589077363
CATB,"Catabasis Pharmaceuticals, Inc.",Health Care,-0.42880510693338336,0.07830063967885706
CATH,Global X S&P 500 Catholic Values ETF,n/a,3.4393158383411824,0.015858853775013903
CATM,Cardtronics plc,Miscellaneous,1.0677366341530912,0.015251879188509614
CATS,"Catasys, Inc.",Health Care,-0.29548098227504893,0.06628770090090168
CATY,Cathay General Bancorp,Finance,1.278363908004996,0.015438954547601583
CAVM,"Cavium, Inc.",Technology,0.7340444647961065,0.01972890777996968
CBAK,"CBAK Energy Technology, Inc.",Miscellaneous,-0.5874858538667128,0.04550324715627941
CBAN,"Colony Bankcorp, Inc.",Finance,1.3200026890934216,0.021759874422237754
CBAY,CymaBay Therapeutics Inc.,Health Care,4.090336332749638,0.04920484944109064
CBF,Capital Bank Financial Corp.,Finance,1.5819355756575753,0.013111422090231842
CBFV,"CB Financial Services, Inc.",Finance,1.171174357036786,0.0185279215433336
CBIO,"Catalyst Biosciences, Inc. ",Health Care,-0.3029856850085318,0.1486154359987807
CBLI,"Cleveland BioLabs, Inc.",Health Care,0.4105434854733595,0.1468813563836137
CBMG,"Cellular Biomedicine Group, Inc.",Health Care,-0.28870414395439875,0.06484913155090523
CBMX,CombiMatrix Corporation,Health Care,1.5818858022410371,0.06394284370467149
CBOE,"CBOE Holdings, Inc.",Finance,4.097561859711409,0.009502841025643841
CBRL,"Cracker Barrel Old Country Store, Inc.",Consumer Services,1.1961260303573897,0.011671362326285128
CBSH,"Commerce Bancshares, Inc.",Finance,1.2172654809759087,0.012665198408732389
CCBG,Capital City Bank Group,Finance,2.0488808649543326,0.019402451808119038
CCCL,"China Ceramics Co., Ltd.",Capital Goods,-0.21833337801063732,0.059129639334048925
CCCR,"China Commercial Credit, Inc.",Finance,1.2628888446504603,0.07127145370586162
CCD,Calamos Dynamic Convertible & Income Fund,n/a,2.77422813522958,0.01392814998066375
CCIH,ChinaCache International Holdings Ltd.,Technology,-1.3829390192940523,0.0307034303680983
CCLP,CSI Compressco LP,Energy,-0.881442373745232,0.03272811897765059
CCMP,Cabot Microelectronics Corporation,Technology,2.4109479354178234,0.014338923941875702
CCNE,CNB Financial Corporation,Finance,1.1424727815755769,0.021361706123226486
CCOI,"Cogent Communications Holdings, Inc.",Consumer Services,2.1395699072024796,0.016339254210258343
CCRC,"China Customer Relations Centers, Inc.",Miscellaneous,0.5902620654975859,0.048271164398473856
CCRN,"Cross Country Healthcare, Inc.",Technology,0.44656005824578276,0.02565355271468623
CCUR,Concurrent Computer Corporation,Technology,0.44693110130991737,0.023269014233907086
CCXI,"ChemoCentryx, Inc.",Health Care,0.497355249478899,0.03507406768527116
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,n/a,3.1266331071073465,0.014292758016805913
CDEV,"Centennial Resource Development, Inc.",Energy,-0.21192252040834597,0.01932260490343935
CDK,"CDK Global, Inc.",Miscellaneous,0.9709249428695611,0.009483542205002866
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,n/a,3.138880722153985,0.014236181657046395
CDNA,"CareDx, Inc.",Health Care,0.4645101699748969,0.07552406721176444
CDNS,"Cadence Design Systems, Inc.",Technology,2.9545036909449522,0.012998526192183672
CDOR,"Condor Hospitality Trust, Inc.",Consumer Services,-0.261117938399405,0.026263039443662366
CDTI,"Clean Diesel Technologies, Inc.",Capital Goods,-0.7800196211061342,0.04280797300866197
CDTX,"Cidara Therapeutics, Inc.",Health Care,-0.4792171954586511,0.043227684732467846
CDW,CDW Corporation,Consumer Services,2.680272787832127,0.013003240505960417
CDXC,ChromaDex Corporation,Consumer Durables,0.3004911935358931,0.04061328026242183
CDXS,"Codexis, Inc.",Basic Industries,1.182369341697093,0.0313974529807977
CDZI,"Cadiz, Inc.",Public Utilities,1.3684372973724894,0.03767925319908416
CECE,CECO Environmental Corp.,Capital Goods,-0.4844863772058254,0.026579518697097453
CECO,Career Education Corporation,Consumer Services,1.3866416385424323,0.02460277569373909
CELG,Celgene Corporation,Health Care,1.347446238671632,0.015144808589973675
CELH,"Celsius Holdings, Inc.",Consumer Non-Durables,2.2473157928139513,0.04244792604458208
CEMI,"Chembio Diagnostics, Inc.",Health Care,-0.34679652089952995,0.02092282815172134
CEMP,"Cempra, Inc.",Health Care,-0.7577088559255701,0.08085737779109291
CENT,Central Garden & Pet Company,Consumer Durables,1.2449539564932923,0.02389869125150996
CENTA,Central Garden & Pet Company,Consumer Durables,1.2761854140314706,0.023586863008139964
CENX,Century Aluminum Company,Basic Industries,2.075402875539492,0.03978455144859159
CERC,Cerecor Inc.,Health Care,-0.3938494165279817,0.1213211960552016
CERN,Cerner Corporation,Technology,0.7571167345367878,0.014005107460327746
CERS,Cerus Corporation,Health Care,-0.8343686219794745,0.04078145376889672
CETV,Central European Media Enterprises Ltd.,Consumer Services,0.6177255705960389,0.018480292410248324
CETX,Cemtrex Inc.,Capital Goods,-0.3394142299415792,0.0501451292114632
CEVA,"CEVA, Inc.",Technology,0.6269594567928153,0.021524521931540325
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,n/a,1.4338614624344714,0.027002513965667354
CFA,VictoryShares US 500 Volatility Wtd ETF,n/a,3.057395950826221,0.018609231891277334
CFBK,Central Federal Corporation,Finance,1.1708644792848346,0.042364493205257904
CFCO,CF Corporation,Finance,1.3299814278931328,0.007789456968892864
CFFI,C&F Financial Corporation,Finance,1.575579378012892,0.01404023494280949
CFFN,"Capitol Federal Financial, Inc.",Finance,0.7141976488643775,0.010294882333683551
CFMS,"ConforMIS, Inc.",Health Care,-0.8022743498978684,0.046512914963890185
CFNB,California First National Bancorp,Finance,2.1557631656965217,0.012060475790393075
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,n/a,3.0508840141254763,0.018648498591971763
CFRX,ContraFect Corporation,Health Care,-0.6127146385338575,0.062080727878673525
CG,The Carlyle Group L.P.,Finance,2.763451339537692,0.016580295868676927
CGEN,Compugen Ltd.,Health Care,-0.6505428564425337,0.019207481991687054
CGIX,"Cancer Genetics, Inc.",Health Care,0.6027126178667149,0.05890410588858764
CGNT,"Cogentix Medical, Inc.",Health Care,1.0702684459977208,0.04583484260333842
CGNX,Cognex Corporation,Capital Goods,4.279591469013663,0.018439084621797146
CGO,Calamos Global Total Return Fund,n/a,2.0474411271064903,0.020043719449884593
CHCI,"Comstock Holding Companies, Inc.",Capital Goods,-0.2481367700247586,0.03690412965023192
CHCO,City Holding Company,Finance,1.8567349449116273,0.01573106219998808
CHDN,"Churchill Downs, Incorporated",Consumer Services,2.9219619995874004,0.010312961696102779
CHEF,"The Chefs&#39; Warehouse, Inc.",Consumer Non-Durables,1.7528790251704418,0.02673683493307949
CHEK,Check-Cap Ltd.,Health Care,-0.20120832780834122,0.05835145329872567
CHFC,Chemical Financial Corporation,Finance,0.7335050137224542,0.01630941378144631
CHFN,Charter Financial Corp.,Finance,1.7357287959988998,0.01680618362891594
CHFS,"CHF Solutions, Inc.",Health Care,-0.4112209346984981,0.14907350414128528
CHI,Calamos Convertible Opportunities and Income Fund,n/a,3.698102867599992,0.01080380656178505
CHKE,Cherokee Inc.,Consumer Non-Durables,-1.0436721445906287,0.04997686084940663
CHKP,Check Point Software Technologies Ltd.,Technology,0.9067700051008415,0.010432445690562214
CHMA,"Chiasma, Inc.",Health Care,-0.23153409096467711,0.05228225065980677
CHMG,Chemung Financial Corp,Finance,2.4542262057286868,0.015318413212618396
CHNR,"China Natural Resources, Inc.",Basic Industries,0.2589110212398668,0.11702631425378546
CHRS,"Coherus BioSciences, Inc.",Health Care,-0.7059644962610113,0.038638617295232484
CHRW,"C.H. Robinson Worldwide, Inc.",Transportation,0.5936211742201091,0.01150204825487511
CHTR,"Charter Communications, Inc.",Consumer Services,1.731232145474172,0.014496968722265415
CHUBA,"CommerceHub, Inc.",Technology,1.8645530777467925,0.016112407409822775
CHUBK,"CommerceHub, Inc.",Technology,1.62793740905746,0.01585731562989161
CHUY,"Chuy&#39;s Holdings, Inc.",Consumer Services,-0.8318680819554727,0.017971727365981745
CHW,Calamos Global Dynamic Income Fund,n/a,3.092664587712176,0.01720563046219217
CHY,Calamos Convertible and High Income Fund,n/a,3.5098056899226906,0.0111546980926913
CIBR,First Trust NASDAQ Cybersecurity ETF,n/a,1.256614039661195,0.024637088804869277
CID,VictoryShares International High Div Volatility Wtd ETF,n/a,2.075569959551934,0.021397303260408278
CIDM,Cinedigm Corp,Consumer Services,-0.3338878113228882,0.05009798093677879
CIGI,Colliers International Group Inc. ,Finance,0.824835698938798,0.016060455933089083
CIL,VictoryShares International Volatility Wtd ETF,n/a,2.473564536002088,0.021247409459244387
CINF,Cincinnati Financial Corporation,Finance,0.42171479921478483,0.010322028261524162
CIU,iShares Intermediate Credit Bond ETF,n/a,0.5671445208373651,0.007220192625625467
CIVB,"Civista Bancshares, Inc. ",Finance,1.586396699800652,0.021174593056025932
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,n/a,2.1840587858678435,0.020368680825382086
CIZN,Citizens Holding Company,Finance,0.48761276803027576,0.01855959664980743
CJJD,"China Jo-Jo Drugstores, Inc.",Consumer Durables,0.30066796622189806,0.022002155889916504
CLBS,"Caladrius Biosciences, Inc.",Health Care,-0.34504989797462,0.039221233380065355
CLCT,"Collectors Universe, Inc.",Miscellaneous,1.07347528802405,0.02455993675290298
CLDC,China Lending Corporation,Finance,-0.3753220301235346,0.04885230492090259
CLDX,"Celldex Therapeutics, Inc.",Health Care,-0.5888375976526032,0.037034130360768906
CLFD,"Clearfield, Inc.",Public Utilities,-0.7699384885509595,0.022897790285632165
CLIR,ClearSign Combustion Corporation,Capital Goods,-0.7520379098279963,0.03780594824519888
CLLS,Cellectis S.A.,Health Care,-0.2723978971395396,0.02472582332782384
CLMT,"Calumet Specialty Products Partners, L.P.",Energy,1.878415339661318,0.03676851889768382
CLNE,Clean Energy Fuels Corp.,Public Utilities,-0.9990918606032942,0.030002234990485488
CLNT,"Cleantech Solutions International, Inc.",Technology,-0.4243095567300414,0.06039430185912001
CLRB,"Cellectar Biosciences, Inc.",Health Care,-0.374562534983524,0.05334957144837668
CLRO,"ClearOne, Inc.",Public Utilities,-0.9568144682158203,0.021093060055341326
CLSD,"Clearside Biomedical, Inc.",Health Care,-0.6884492481647597,0.05131324318651761
CLSN,Celsion Corporation,Health Care,-0.23287201346222744,0.21589103472766333
CLUB,"Town Sports International Holdings, Inc.",Consumer Services,3.0302213683474823,0.036217225790723256
CLVS,"Clovis Oncology, Inc.",Health Care,1.7408991385833363,0.04891600141035387
CLWT,Euro Tech Holdings Company Limited,Consumer Durables,0.21117880991397048,0.05437521918600148
CMCO,Columbus McKinnon Corporation,Capital Goods,2.721186435194192,0.026075653712803494
CMCSA,Comcast Corporation,Consumer Services,1.0726273867948017,0.010641553294465731
CMCT,CIM Commercial Trust Corporation,Consumer Services,0.7963544848490723,0.021498132442271972
CME,CME Group Inc.,Finance,2.314329255513921,0.010838122938779017
CMFN,CM Finance Inc,n/a,0.7894260943281839,0.015120671907479594
CMLS,Cumulus Media Inc.,Consumer Services,-0.7754342975482851,0.07273463705571899
CMPR,Cimpress N.V,Miscellaneous,-0.16986525133918548,0.015463772851514755
CMRX,"Chimerix, Inc.",Health Care,-0.16267702143179671,0.03134522134282602
CMTL,Comtech Telecommunications Corp.,Technology,1.3305564788496578,0.033625855096289584
CNAT,Conatus Pharmaceuticals Inc.,Health Care,0.9536318301370202,0.10496247064406095
CNBKA,"Century Bancorp, Inc.",Finance,3.920566962844286,0.013709676596099507
CNCE,"Concert Pharmaceuticals, Inc.",Health Care,0.6667615660516277,0.051212236787483406
CNCR,Loncar Cancer Immunotherapy ETF,n/a,0.1826811332153159,0.08407348152702356
CNET,"ChinaNet Online Holdings, Inc.",Technology,-0.46330949491793894,0.04047053293983986
CNFR,"Conifer Holdings, Inc.",Finance,-0.3985316627627409,0.029340871231254836
CNIT,"China Information Technology, Inc.",Technology,-0.9933905413068006,0.027544557086175297
CNMD,CONMED Corporation,Health Care,1.7281701170080468,0.013751251534916265
CNOB,"ConnectOne Bancorp, Inc.",Finance,1.2235491032600117,0.018641479099280513
