,Sharpe,Risk
ORIG,-0.42025226068472615,0.0821362398928728
ORIT,0.976189164948689,0.0114080097873086
ORLY,-0.7387796724890097,0.019324744077960122
ORMP,-0.14254187766341267,0.02842464562327643
ORPN,-1.0124127278043735,0.032973062733641825
ORRF,0.8888806443619832,0.019051162580500578
OSBC,2.22296728202695,0.02049065267518511
OSIS,1.5554763061945596,0.01561265483160524
OSTK,1.779857419876896,0.03103260890056889
OSUR,4.141495817265629,0.027244661103303158
OTEL,2.6343262745272975,0.03254849068980037
OTEX,2.0588583197655024,0.011055564728411155
OTIC,-0.8523511583061355,0.0639220287618838
OTIV,1.4611358978965843,0.03395973987484872
OTTR,1.8691175260719675,0.013458699990077226
OTTW,1.1443825974811879,0.015210850075024644
OVAS,-0.9636513033578445,0.055594560268865036
OVBC,1.9883404772602078,0.021475984678981618
OVLY,2.1628676678011765,0.02174211495199061
OXBR,1.1999677346068172,0.017476765912671756
OXFD,1.1155828915495214,0.02074164247460746
OXLC,3.4665204387046256,0.019970737583735087
OZRK,0.6859766356058494,0.02002488959755998
PAAS,1.4415742036009778,0.027754052088746792
PACB,0.7845459179400391,0.022855944563065517
PACW,0.5948874786507865,0.01688495930619801
PAGG,2.1839818193714255,0.020611327489815503
PAHC,1.4434458183932863,0.01777782052203723
PANL,-0.0866417322666277,0.039642915686333706
PATI,-0.02634074514720912,0.03626029938455838
PATK,1.0716974444771263,0.020976177604716095
PAVM,-0.7559172335694262,0.06418313869342136
PAYX,0.9777028387888087,0.009420696755445703
PBBI,1.4969623335258393,0.012208154974190432
PBCT,1.1720634423318836,0.011596396729096533
PBHC,1.3234277949038418,0.013411451051523474
PBIB,0.9199341347015968,0.03353324561219953
PBIO,-0.45406888474601526,0.05388283983194333
PBIP,1.2499362378890795,0.01228229955742638
PBMD,-0.0028924424640178947,0.027661319705654965
PBNC,3.0482185369548334,0.012601708148518914
PBPB,-0.23990103403734322,0.022777081504420815
PBSK,-0.28828007362585906,0.017097171587669657
PBYI,0.7901854143799759,0.055439709180343674
PCAR,1.2584244634496369,0.012696180594724936
PCBK,1.6064242588954123,0.02297358379592583
PCH,1.8652503641294937,0.014828908547400701
PCLN,1.4331108813675364,0.011859207783686924
PCMI,-0.5457296193732639,0.039919896766530155
PCO,-0.20158810011786793,0.017713138818243865
PCOM,-0.1002387112791721,0.022193650313475234
PCRX,0.07845746960159888,0.03065643528956049
PCTI,0.7869878683769466,0.02383756801813704
PCTY,0.33782764615273214,0.024253858901684702
PCYG,-0.037431884683214185,0.030530085948578076
PCYO,0.7672622503034789,0.0249731943084685
PDBC,0.32685231742591314,0.023244559624272593
PDCE,-0.7121952071887679,0.025530871183041398
PDCO,-0.6040630508735249,0.017073086292325852
PDEX,1.4651059430832716,0.030704120970953864
PDFS,-0.26570867157846934,0.024319801498490754
PDLI,0.051819877546720385,0.03079613759910445
PDP,2.3582026423662366,0.019037684992258636
PDVW,1.0572310651134813,0.03057135870746163
PEBK,2.4867059390155495,0.021408509766950874
PEBO,1.7124265865954127,0.015390277549276198
PEGA,3.031005309878952,0.02140955321029644
PEGI,0.8407664492151554,0.013161229083872227
PEIX,-0.3978429611034147,0.031377386348625434
PENN,2.5162463919007867,0.019189189602834528
PERI,0.1832657099118546,0.031797928138775494
PERY,0.6297351038510882,0.02582569984841302
PESI,-0.526108909417492,0.03954703495076874
PETS,1.725108329137551,0.027960636265600212
PETX,-0.6644690572159533,0.03303816163198957
PEY,1.3768200203564191,0.024425036912375568
PEZ,1.2419249239303949,0.029561126288867336
PFBC,2.3757157192971414,0.019562527605888256
PFBI,1.904791882298491,0.01641746714336538
PFBX,0.8005764223680135,0.027098700424811738
PFF,0.8437845109816987,0.014523973599564043
PFI,0.8940455161335757,0.03094306204385237
PFIE,0.841836308353798,0.037879373239505645
PFIN,-0.49617087798757703,0.025147833613050046
PFIS,0.8094932822849583,0.017139989805313515
PFLT,2.4264346941609367,0.006543026674904914
PFM,2.0899463197917334,0.015634817302796287
PFMT,-0.4996266224314865,0.053136065723148516
PFPT,0.6803785270123299,0.022344763065761573
PFSW,-0.270139821959611,0.027847452112183365
PGC,2.048743046320642,0.016644174463948117
PGJ,1.7460851840435743,0.05555502309857004
PGLC,-0.9597876067383276,0.019661065388523108
PGNX,0.1632379229148629,0.03613222136288037
PGTI,1.2419538762287583,0.020029785877967093
PHII,-0.658796541422823,0.03358752894661952
PHIIK,-0.9864375015258684,0.023457239848582626
PHMD,0.07097254058567265,0.07946884784444586
PHO,1.8796531136378507,0.025339137007888517
PI,0.296174811532983,0.0456336703873682
PICO,2.1292170114270363,0.019686746680260245
PID,2.4527427478663593,0.016508253489657464
PIE,1.686129779276648,0.032111184799337396
PIH,0.18225277196776285,0.023991718437415557
PINC,0.5159999335714198,0.012077382106120617
PIO,1.2507408395873605,0.02770825515457688
PIRS,1.1485580499080645,0.02973925139917798
PIZ,1.3814962794268362,0.03283423051599043
PKBK,2.674466285413613,0.014205035675351415
PKOH,0.8547341102770338,0.02148044182455224
PKW,2.124285615580762,0.025161140879940782
PLAB,-0.3296977071368428,0.02565494232546425
PLAY,0.9014908996638803,0.020648031049734276
PLBC,2.880946432259763,0.0252336967568998
PLCE,1.371884110486382,0.024685493564984923
PLPC,1.626045957027931,0.0232751360951019
PLPM,0.6281814792946842,0.02470648409269602
PLSE,1.5877411852355452,0.07129840334301131
PLUG,0.4199985474823764,0.06933583555045027
PLW,-0.5875442271082082,0.018919262410671926
PLXP,-0.8176132178362214,0.08345764400098174
PLXS,1.2849232520489617,0.011824991140059618
PMBC,0.6893278507757599,0.028387496965143026
PMD,-0.028057785804777465,0.033750821489776844
PME,4.973494591755397,0.03847953778457443
PMPT,1.1447330643336833,0.019333477786994954
PMTS,-0.9684472454788321,0.05889106592215674
PNBK,0.9159247374099054,0.029823694591072532
PNFP,0.7760194577939807,0.017869683881155084
PNK,3.4642681317149853,0.017337076791436312
PNNT,2.7163328014703976,0.010496282831795895
PNQI,1.900356293357912,0.038999557978062295
PNRG,-0.3722185271870745,0.05112900725027634
PNTR,1.65132715277813,0.020653606794528444
PODD,1.3455650581639782,0.02364207163921068
POOL,0.9195444480997013,0.012529265303259457
POPE,0.8334854302118861,0.01274423120899344
POWI,0.5103264035115181,0.01922062430685623
POWL,-0.6070299843208112,0.02020673956666743
PPBI,1.621421377485651,0.019927618774949345
PPC,1.2976171266276293,0.018662545551393236
PPH,0.17998478936266815,0.04149620527915684
PPIH,0.4083642572403337,0.02039100979741365
PPSI,0.6329013769221833,0.0356457147395529
PRAA,-0.4402977476353897,0.02498368463362014
PRAH,1.6472976078383248,0.015380199770222142
PRAN,0.9909968575110747,0.04282860480899577
PRCP,0.5842618967998141,0.02524395509844059
PRFT,-0.11548922492112687,0.018078089967811805
PRFZ,1.456570452301477,0.040274614957257864
PRGS,2.0153721733751326,0.014335625203511292
PRGX,1.2877265385032934,0.025208703513971798
PRIM,1.3878429372068404,0.017955439893050224
PRKR,-0.8886119255332545,0.04672312473495137
PRMW,-0.17526734975436906,0.024544995788848493
PRN,2.013838450465353,0.02978874616238437
PROV,0.3825321151269622,0.010194724046482653
PRPH,0.027387206036631036,0.0226844885951232
PRQR,0.7890879127021084,0.02942651351979076
PRSC,0.49404814708569633,0.01617609681265736
PRSS,-0.6603610900689223,0.029220440747009222
PRTA,0.5766131744146726,0.03262434720300492
PRTK,1.327999063243304,0.03759242545601604
PRTO,-0.664105797251018,0.07396512795924719
PRTS,-0.36395334390585804,0.027886285112968118
PSAU,-0.5047021227148456,0.07246848986215204
PSC,1.4884864743117343,0.040568718384962676
PSCC,0.8346586599979531,0.040724146408864195
PSCD,1.0427899708995363,0.04822799510100357
PSCE,-0.46413306526382,0.1182926865768391
PSCF,1.1588123719723706,0.055042726688837335
PSCH,1.5766113927012941,0.04612571760540245
PSCI,1.1856642402991497,0.05727359458185149
PSCM,0.9688849613122109,0.07149074064226091
PSCT,1.8092627825063767,0.039165697250886596
PSCU,2.5356981798138314,0.027412763881518105
PSDV,-1.035296083345212,0.03785588144844664
PSEC,2.538043930479505,0.008400876209483786
PSET,2.4424562465261457,0.01990203422509794
PSL,1.3494529902871193,0.023044968995401472
PSMT,0.36168878824874423,0.01439545004090171
PSTB,2.7429398081377574,0.014229828519929546
PSTI,-0.3971344089801163,0.023937869225261307
PTC,0.9157331395319691,0.016695218823022172
PTCT,0.39747566039347754,0.07808338045006159
PTEN,-0.24083728141637473,0.02547933277531921
PTF,1.8000064808660194,0.035491904006458096
PTGX,-0.1426878456140136,0.047483241572545055
PTH,1.1678353089577518,0.07028312794313375
PTI,-0.9365448956033112,0.05893510561705825
PTIE,-0.4367293581762082,0.05721748627690674
PTLA,1.8478359918252807,0.04728217109141926
PTNR,0.7924934211392056,0.018594087119371737
PTSI,0.17760716796827136,0.02691224484568708
PTX,-0.5203969453202938,0.06435720004191946
PUB,2.322451904729411,0.02031112394011765
PUI,1.3431558109986534,0.02622327127206112
PULM,0.12570937313946942,0.1362773947580755
PVBC,1.6489489269042037,0.01942644530722662
PWOD,0.5319498986487967,0.014175164985476421
PXI,-0.46962277108740036,0.08258630457156302
PXLW,1.7202907774454637,0.03441675051077533
PXS,0.7535003358078352,0.030145010099862854
PY,1.868512262888556,0.03208222207794821
PYDS,-0.21927868859777758,0.06339454926117269
PYPL,2.7529633855587865,0.013467530670284606
PYZ,1.0731002323035608,0.037878353097942685
PZRX,-0.427827864308629,0.1203004883893646
PZZA,-0.30127806173953703,0.016022755969070854
QABA,1.2032752107364877,0.07007921765520399
QADA,2.18092560970895,0.01661554948864802
QADB,1.562240519870753,0.02417540197982598
QAT,-1.059702675665963,0.044367975484954914
QBAK,0.8563145147707906,0.06278574477320756
QCLN,2.9704128536604415,0.02697449932107596
QCOM,-0.7663619084622559,0.014941657509729724
QCRH,2.353605853725355,0.014233583729651727
QDEL,2.291851248799807,0.02694064869663399
QGEN,1.2158591677514312,0.0179986352401822
QINC,2.2581712800481903,0.017772966967893072
QIWI,0.6395459722082305,0.02150729082248091
QLC,2.2926459527073075,0.021720083350269436
QLYS,1.0982061754540442,0.01967868096793858
QNST,2.702667554246777,0.03581079160019208
QQEW,2.8560592984197144,0.022376266331233362
QQQ,2.854089233432737,0.02407438915361503
QQQC,2.0262039046801603,0.03564918776586727
QQQX,3.5743456365786113,0.01533762223780782
QQXT,2.085746793133535,0.022500895555084766
QRHC,-0.5478172009066443,0.04575850069955541
QRVO,1.3122126736544109,0.018908626825259574
QSII,1.2884430848312862,0.01791367605383654
QTEC,3.666993738162889,0.027507302227737746
QTNT,-0.29538256006687136,0.03685009751885065
QUIK,1.317481327067463,0.04807487753949663
QUMU,0.10182498531402101,0.03728866875316817
QURE,-0.8345274318211344,0.03194768265684327
QVCA,0.6246614417426908,0.01793500913286629
QVCB,0.256994162380398,0.04086187708727507
QYLD,5.348347606565181,0.00891235423794698
RADA,0.30917433590977883,0.04142325659056057
RAIL,0.7946715484184036,0.030384502575986
RAND,-0.23798161860614245,0.021611930320046324
RARE,-0.3677372204284313,0.034901142137722045
RAVE,-0.7093698815645565,0.03936014372441046
RAVN,1.4301129005032753,0.021942794240888984
RBCAA,1.0623219205926295,0.015748904618578977
RBCN,0.3636903524826952,0.03793408927754978
RBPAA,2.9309397174840637,0.020574708740732264
RCII,-0.045978625084486684,0.033874920822544285
RCKY,1.2517289986243998,0.02336260643404899
RCM,1.4448740580977528,0.025295615758242844
RCMT,-0.5402029621609221,0.019264054292239315
RCON,0.0355146942435363,0.0607205306553959
RDCM,1.8034404186941841,0.024403295411385275
RDHL,-0.5535793508690988,0.020758831553306795
RDI,0.9561733420830966,0.013341212008176817
RDIB,1.1301341952199597,0.0768202507066312
RDNT,1.4780034663772617,0.02511259192265169
RDUS,-0.4999167130298124,0.034148214538592896
RDVY,2.623449262462232,0.030281761671622897
RDWR,2.5454400790481024,0.012043187660733852
RECN,0.0799934299959579,0.023746352647669455
REFR,-0.8461701659363889,0.041771464769509395
REGI,0.8641927990825754,0.02386408854192907
REGN,0.4756658354183161,0.021504926468596978
REIS,-0.3183944265583953,0.022380074986450466
RELL,-0.44077555500792925,0.015337786821461785
RELV,0.005828881666949396,0.05419910257030152
RELY,-0.8952803326495611,0.05361665977195539
REPH,0.09021069674684136,0.03505370265521306
RESN,-0.28234935442044784,0.03459532917942248
RETA,0.16347053725376579,0.03635517633651086
REXX,-0.5214017835038074,0.06598997247372408
RFAP,2.955345721334927,0.014700185622142823
RFDI,3.3176812883084477,0.01978315678430579
RFEM,1.9841770769491338,0.03243188491827794
RFEU,2.981909765599889,0.025965719615812108
RFIL,0.48280179560308617,0.044777131102787686
RGCO,2.323416884913961,0.024685336478205814
RGEN,0.7321296326465155,0.023022310885135695
RGLD,0.9314048985972735,0.01947341092403228
RGLS,-0.6413167832618136,0.06399481527155275
RGNX,1.9269657133551934,0.03814883530180625
RGSE,-0.41567600163223806,0.1526243702053923
RIBT,-0.23152228491298346,0.0495754556233739
RICK,3.30464709847833,0.02183319163897068
RIGL,0.007721259091552248,0.04288308617800744
RILY,0.7198851466732616,0.02633101239842297
RING,-0.5590454885928134,0.07425398353577749
RKDA,-0.9749025109103606,0.05567433264408403
RLOG,-0.49228847351909777,0.07746034048188535
RMBS,0.39958995624832216,0.015557740542121761
RMCF,0.1477908109526294,0.0350380342009504
RMR,1.3233970768046843,0.020133140971364316
RMTI,0.2196859153005122,0.0358308808874599
RNDB,0.11006545733762745,0.014003148722590808
RNET,0.599813006495698,0.02862431684735809
RNST,1.1368542311879501,0.015049194605732244
RNVA,-0.6766937434941409,0.09107968279417585
RNWK,0.23763414303647837,0.020724897468445615
ROBO,4.119773261806288,0.025755936317807777
ROCK,-0.5211568626502069,0.021125814426162882
ROIC,-0.1526914806045083,0.013060374737678583
ROKA,-0.8997291002142761,0.06275293519887647
ROLL,2.648837554126814,0.014988617441519862
ROSE,0.5447836753530992,0.026392358465840152
ROSG,-1.1637023652982599,0.035257613978951226
ROST,0.1931719163938018,0.013351005119056394
RP,2.7829381577563392,0.01726570078650853
RPD,1.1591843388691199,0.03263241300964031
RPRX,-1.0367994126026192,0.054567528804292824
RPXC,0.9956048804865845,0.017937629148854165
RRD,-1.1948634144065216,0.028073365688751007
RRGB,1.2000533083377332,0.025236418673273423
RRR,0.20888718952960597,0.01269926850514876
RSYS,-1.311472246542347,0.03703749877548677
RTIX,1.2046182472955522,0.028777974330803723
RTK,-0.743615955292583,0.07526233472227334
RTNB,-0.40158522537828034,0.14305105413435945
RTRX,0.1644826261238238,0.022916733194427642
RTTR,-0.8024187928025744,0.062302576033680064
RUN,-0.24798443651913427,0.030870363186007593
RUSHA,2.70961127191073,0.019631093651224785
RUSHB,2.569583051565852,0.01899765233931355
RUTH,2.0679669127755234,0.017786088062745713
RVEN,-0.4038201623818505,0.0423080221437636
RVLT,-0.10996307068801886,0.031447860515314306
RVNC,1.2291977816589819,0.03680531951082445
RVSB,2.4190066978566533,0.016159224971593472
RWLK,-0.9418605416058174,0.02863248492105891
RXDX,1.3492530006923515,0.050066870985433
RXII,-0.5759914100079216,0.08010549916747688
RYAAY,-0.12043116490548122,0.014543315755293532
SABR,-1.1888841412841662,0.0170322482614195
SAEX,-0.8636470196565319,0.05026403012776054
SAFM,2.9204264839637304,0.015886926188824126
SAFT,1.3719555817142632,0.010610584268226614
SAGE,0.607579590578192,0.03260400283909715
SAIA,-0.8859237574209178,0.027296934236287915
SAL,1.9669448004225427,0.018852166271287506
SALM,0.2005051627285111,0.028415760893734425
SAMG,1.1276223637937317,0.023232879080807164
SANM,0.8047038912774531,0.015948180521155972
SANW,-1.0486590858152904,0.025372444102923563
SASR,1.851214731078727,0.013881234438639442
SATS,1.278551115874042,0.012902505687171759
SAUC,1.5483784832666918,0.028993576808037505
SAVE,-0.5556380229110577,0.021877189448082226
SBAC,1.8974961565146822,0.011334217074849086
SBBP,0.25203593270327135,0.05758887304450814
SBBX,1.6820440064399826,0.01806044174791478
SBCF,2.1777036265289405,0.01572648175377783
SBCP,2.7659732106342707,0.015520008407137438
SBFG,1.1604657404321455,0.020055565920504916
SBGI,0.6368255470069754,0.021439948108901374
SBLK,2.814924655021572,0.04086256942619856
SBNY,0.09970919594795453,0.015649600443724446
SBOT,-0.9464470887484714,0.03560042646010568
SBPH,0.4653498075085717,0.04371237236881171
SBRA,-0.03566980856296864,0.01702053919163342
SBSI,0.7293189103939363,0.01579150797867193
SBUX,0.275948827359083,0.010991464765587464
SCHL,-0.048187608017585065,0.013303399436468556
SCHN,0.7784943508255832,0.025195682666922906
SCKT,1.1434097368480582,0.026983461741654217
SCLN,0.2808399550309291,0.018249364821883936
SCMP,-0.27352652848587655,0.03666170701300471
SCON,-0.2652689836149603,0.12943130806503111
SCSC,0.6811058532097009,0.018802946760156068
SCSS,1.2278710600086857,0.02835084438483891
SCVL,-0.4519711555196959,0.030990649430956484
SCWX,-0.11186263991655379,0.025202682201454066
SCYX,-0.8396770471476793,0.042900224446213026
SCZ,2.5651572591428473,0.024359986442268396
SEAC,-0.363455048657587,0.022940094367595434
SEDG,-0.4114545709370329,0.026758188954291915
SEED,0.6960411805157536,0.034930876343587804
SEIC,2.476156282070468,0.01019392181065655
SELB,0.41125676256570665,0.0416424142993775
SELF,-0.11288135153020255,0.01868055652060217
SENEA,0.6619788486911836,0.021790302179746767
SENEB,-0.06832273446136554,0.04177758223005203
SFBC,1.7194075142324854,0.017100091233284945
SFBS,1.9819961188659547,0.016958644024776634
SFLY,0.18524769443595263,0.01790306186834442
SFM,-0.2676266877925646,0.021998056417876773
SFNC,0.6957964549441112,0.016069332049563248
SFST,1.2387228686115297,0.01871677368564921
SGC,0.5541704477913764,0.021119466162429948
SGEN,0.0678258857701516,0.028062491212136078
SGLB,-0.4264575463817574,0.10125595942604733
SGMA,1.4033556010667325,0.02764176846441782
SGMO,2.5582264754086177,0.06611719392098124
SGMS,6.21285366721417,0.03055589333237766
SGOC,-0.3122867463372745,0.032000265254492406
SGRP,0.11063589625085288,0.03295377575494401
SGRY,-0.6615561447959271,0.04211904891049717
SGYP,-0.6180890401589577,0.04125190804010294
SHBI,1.8758964899755066,0.015717372776121976
SHEN,1.429333740861315,0.02258216433369972
SHIP,-0.3796456501562512,0.09813762654551732
SHLD,-0.5443951457737403,0.049788658532770855
SHLM,0.6795294429448181,0.02529483996071966
SHLO,0.7781202217745964,0.03950751280220846
SHOO,0.7256570436551022,0.014922873471299529
SHOS,-0.9432852315838137,0.04242381502440185
SHPG,0.06380894095740712,0.015495663661391669
SHSP,-0.6882812549824884,0.0290196016198838
SHV,4.3102331463165156,0.000357489841771339
SHY,0.17078011136272625,0.0017811680922794864
SIEB,3.0533231346792102,0.04526854574529222
SIEN,1.4531119143634554,0.02957771823351882
SIFI,0.9635379245553743,0.014236858914226344
SIFY,-0.7205990669049522,0.020719729910250766
SIGI,1.7308449985675272,0.014967793271994049
SIGM,-0.40390547106392816,0.031962496608591774
SILC,1.68963702801874,0.022565443866625734
SIMO,0.6032059878328262,0.01969459792904012
SINA,1.8232273221833233,0.021373041643596546
SINO,0.6728032790927163,0.14334384563838007
SIR,2.0098351167197475,0.03343254093373791
SIRI,1.7809708568941685,0.014175089585046279
SITO,0.5058318202760123,0.062096563714357705
SIVB,1.7761253825549732,0.01931457846787243
SKIS,0.05335474736311578,0.028773258235569164
SKLN,-0.33295263926385826,0.11453601569761156
SKOR,0.3066068888216937,0.008230511695496032
SKYS,0.02824207768750628,0.06388287144313368
SKYW,1.741108450868536,0.023209272479946932
SKYY,3.4520015112330333,0.01926346394438422
SLAB,1.3773823031470982,0.018428059671877946
SLCT,-0.8275158680008161,0.04973371058170172
SLGN,1.2227634387385171,0.011832536043983656
SLIM,1.1275441461064473,0.04256453224912697
SLM,1.4317499758928234,0.021748451536973096
SLNO,-0.5113431013303623,0.056639320261209554
SLP,2.5522822750235634,0.025505768589992456
SLQD,1.191702274119306,0.003491019581205989
SLRC,2.744893234619882,0.007995281377004164
SLVO,-0.8415847507583977,0.050695100076086935
SMBC,1.9990191354241378,0.016027167890499173
SMBK,1.6827450864406437,0.01749208329797434
SMCI,1.7658072011656543,0.009896785429378142
SMCP,0.7532517764145251,0.034054085731994706
SMED,0.2643386220369551,0.024487387535597354
SMIT,0.37957268690743207,0.031451816917522926
SMMF,1.2228595838522824,0.02004554921355355
SMMT,0.5549941856861195,0.04391655990651783
SMRT,1.0468164110339224,0.019453396448690503
SMSI,-0.31407020304682565,0.060392273737659485
SMTC,14.083587049209962,0.00022175193074216692
SMTX,-0.39074488919074135,0.02151560392836203
SNAK,-0.7751201585901483,0.03801693452248717
SNBC,0.371048597225397,0.012967286171234969
SNC,3.7834201320148453,0.017114629268501633
SNCR,-0.8284855427891745,0.05579042545602225
SNDE,-0.9938489496498699,0.044610571218764127
SNDX,-0.24486388007389404,0.049085047977078675
SNFCA,-0.10488941226038279,0.021476479883484893
SNGX,-0.6370112932485792,0.06242263878906685
SNH,-0.0407031025103344,0.012662760360955832
SNHY,2.6424934966053373,0.018664843317860988
SNI,1.4398728431342505,0.016487800842520557
SNLN,1.6288751786499527,0.0050205601778179005
SNMX,-0.8644628769882521,0.06112627671194816
SNOA,0.3379436383296136,0.032679268073790874
SNPS,2.440505867082175,0.010053557065461084
SNSR,2.198301762123483,0.027772040177924315
SNSS,-1.116543085181741,0.029798417898746998
SOCL,1.4579442025967024,0.0498632435570706
SODA,5.557752955459989,0.023231551491725233
SOFO,-0.7078063061701287,0.04225072421591198
SOHU,-0.7036956932926401,0.015500127648016525
SONA,1.5428530155597016,0.013384235768661783
SONC,-0.1352951162912573,0.020262565295184703
SONS,0.09875481442648375,0.026680647894686743
SORL,1.2465625613729634,0.04265488430473103
SOXX,3.1874640793916553,0.03787935476084805
SP,2.315026501217377,0.016710537775378165
SPAR,0.41002248334617936,0.030812462955833272
SPCB,-0.12549500945731948,0.026491822913436904
SPEX,0.12353133838121717,0.10545465867212393
SPHS,-0.5088175857474989,0.036071395914406446
SPI,-0.8156483888260034,0.05006882091282582
SPIL,0.37163860702894713,0.012783641022593772
SPKE,0.10899272924906891,0.031552614121115714
SPLK,0.24442428113562498,0.018998057928901503
SPNE,0.10872080239712495,0.029444929644196746
SPNS,0.3463053442987644,0.014441795059279396
SPOK,0.07538627489217947,0.02207826035562864
SPPI,0.44948561705803586,0.005991168728820527
SPRT,0.9930954769765619,0.017232972999955548
SPSC,0.914020723036774,0.010139707083760836
SPTN,-0.2391209030024201,0.02067678001612689
SPWH,-1.0006781428446556,0.038801846271608445
SPWR,-0.21633881881722822,0.039489176427762965
SQBG,-0.9991356650821476,0.0413606062150905
SQQQ,-2.176442738240351,0.06616907740635257
SRAX,-0.5822952589937289,0.06956630554033681
SRCE,1.9391914983458167,0.01506973256338205
SRCL,-0.1697150861037871,0.015594139924556964
SRDX,0.07067415048998998,0.02024611118523014
SRET,1.6774869147093607,0.017938780144314735
SREV,-0.6488416601202428,0.031701048055435145
SRNE,-0.9758345163682687,0.053391097640967604
SRPT,-0.35181836705868164,0.03783258040453742
SRRA,0.04817661254475162,0.029769505008678917
SRTS,-0.3299766609707645,0.04427420210104384
SSB,0.9468082283063924,0.014262515149586184
SSBI,0.774610437489681,0.015850145420677243
SSFN,0.8359477898613339,0.028617540931388425
SSKN,-0.3990609996659633,0.052851431877867214
SSNC,1.3717586172834866,0.01197462249568913
SSNT,1.198255148810689,0.07359989919369181
SSYS,0.04541543963159446,0.02651025105104259
STAA,0.4861636865828028,0.026815810612040674
STAF,-0.3493821622166843,0.07192657867189402
STB,1.6367861853230348,0.01041654823456936
STBA,1.5626464288365867,0.01688744801534534
STBZ,1.2925387643452846,0.014841300193328502
STDY,1.3806440404459535,0.044864699739726496
STFC,0.5186558564825815,0.014611342285051817
STKL,1.0348014825418976,0.028554772241927033
STKS,-0.5017151537518263,0.03948325187684603
STLD,1.4487191494751115,0.021417549892277458
STLY,-0.2483174437815124,0.03720401680316739
STML,0.12374197109505168,0.04949557779271331
STMP,1.2406157512874636,0.015425653016919868
STPP,0.41988992804413067,0.03896963410016616
STRA,2.5452105537227228,0.021472073640706
STRL,1.8994129691152584,0.030738891764152208
STRM,-0.018012512551113528,0.06850903386639921
STRS,1.066611458706515,0.024104698513135285
STRT,0.38712202781798827,0.03817281147582609
STX,0.8633976793924073,0.027196136108325452
SUMR,-0.25387556974126974,0.03274321004869191
SUNS,2.7041584271998755,0.006734716869757987
SUNW,-0.6656903414358354,0.037218099264016515
SUPN,1.4376879845597512,0.033327594188380556
SVA,-0.8740641118874393,0.008621015616658179
SVBI,0.12331383635479838,0.018595152895879354
SVRA,0.3962185406310938,0.0652649872952164
SVVC,0.3877258468859227,0.008808135642371697
SWIR,1.907292012825391,0.02929336381974478
SWKS,1.5308425177702436,0.01698154359864568
SYBT,0.5408627541468849,0.016898083282350932
SYKE,0.15277847745284423,0.01862609006531494
SYMC,1.4052279469635702,0.014261246953500667
SYMX,-0.6769500537045393,0.05805964474780815
SYNA,-0.820412819546724,0.028783625938876706
SYNC,2.2886402302646234,0.01723480179813024
SYNL,1.3750400473876812,0.027314475436111114
SYNT,-0.6940079946886458,0.02325048415497034
SYPR,0.5773090711964737,0.032656149169995485
SYRS,0.36369302472578613,0.0405044955151669
TA,-0.4364405727425053,0.03589850441641425
TACO,1.1229779007970557,0.017186961297564227
TACT,1.2112525646590528,0.023751875877665078
TAIT,1.0035105326407254,0.03092221410466529
TANH,-1.1200411072442782,0.03608028344244008
TAPR,0.6811408621745529,0.11516923801616676
TAST,-0.4205703978391701,0.021017774612805098
TATT,1.8487415667475402,0.01905909152685191
TAX,0.4093717191711404,0.02409172319238436
TAYD,-0.8740808631180019,0.02855918473040946
TBBK,0.532063048635617,0.03270081706291664
TBK,2.279276857585576,0.017158293309040538
TBNK,0.8829800247203135,0.01107891783826885
TBPH,1.7163991950940867,0.029554792256180976
TCBI,1.4812202148469475,0.01976223523087438
TCBK,2.3906935568391807,0.015123894673579996
TCCO,1.184138838187337,0.06714435821811306
TCFC,1.3345257132454345,0.02412953636020996
TCMD,1.2234427394273852,0.032031534702452395
TCON,-0.6594922931704795,0.04965472157567636
TCPC,2.1973382120342073,0.006668706056113567
TCRD,0.17379198909768906,0.01150252744653928
TCX,3.807667816493566,0.02109737127871582
TDIV,2.093946194120555,0.018046978764600027
TEAM,1.115462558707441,0.015265267323683723
TEAR,-0.5553826246310225,0.08635148648213736
TECD,0.24945021982049181,0.020206132154973275
TEDU,2.0085980556484384,0.01981449683685318
TELL,0.8472664570509658,0.054072298785352885
TENX,-0.6732447552683001,0.07824397576899624
TERP,-0.43454603953625215,0.017820203973634957
TESO,-0.7550164330307099,0.033229666109871416
TESS,0.27328770486673354,0.023307480949101962
TFSL,-0.60290160821998,0.010699670837563372
TGA,0.0551598003941002,0.027368859257508
TGEN,-0.4879995289002162,0.03158894493112569
TGLS,-0.2888626759528777,0.016197953930924693
TGTX,0.34632463103800215,0.07387600932809546
THFF,0.7322448779033703,0.015666424365284568
THRM,0.5317727291937207,0.02085074675022565
THST,0.5066333397438662,0.03874058761000664
TICC,3.333424563319033,0.013084211749700703
TIL,0.6882401143750083,0.029722651930783144
TILE,1.264711784848816,0.015909341118526137
TIPT,0.3891658445600848,0.026743771263065336
TISA,0.20278470460223288,0.04419083699300368
TITN,1.0446490116516227,0.02499426410569386
TIVO,0.22591790123297953,0.023338434637291888
TLF,0.29245682653989535,0.02024966937853777
TLGT,-0.19190080549223254,0.025645299313922777
TLT,-0.6316164468912036,0.030611492737565832
TMUS,1.6498328663437658,0.01485639635108313
TNAV,0.23819096225446507,0.02834247328985535
TNDM,-0.7082471448443561,0.08507993827404788
TNXP,-0.4168379263652798,0.05472910095937103
TOUR,-0.05784401157050031,0.020045166844586824
